,YEAR WON,SPORT,LEVEL,GENDER,DIVISION,WINNER
1876,2011-12,CROSS COUNTRY,,,Junior Girls,Dr. E.P. Scarlett
1877,2011-12,CROSS COUNTRY,,,Intermediate Girls,William Aberhart
1878,2011-12,CROSS COUNTRY,,,Senior Girls,Dr. E.P. Scarlett
1879,2011-12,CROSS COUNTRY,,,Junior Boys,Bishop Carroll
1880,2011-12,CROSS COUNTRY,,,Intermediate Boys,Ernest Manning
1881,2011-12,CROSS COUNTRY,,,Senior Boys,St. Francis
1882,2011-12,GIRLS SOCCER,,,Division I,Bishop Carroll
1883,2011-12,GIRLS SOCCER,,,Division II,Ernest Manning
1884,2011-12,GIRLS SOCCER,,,Division III,John G. Diefenbaker
1885,2011-12,FOOTBALL,,,Junior Div I,Notre Dame
1886,2011-12,FOOTBALL,,,Junior Div II,Central Memorial
1887,2011-12,FOOTBALL,,,Junio Div III,Bishop Grandin
1888,2011-12,FOOTBALL,,,Senior Div I,Bishop O’Byrne
1889,2011-12,FOOTBALL,,,Senior Div II,Bishop Grandin
1890,2011-12,FOOTBALL,,,Senior Div III,Bishop Carroll
1891,2011-12,VOLLEYBALL,,,Junior Girls Div I,William Aberhart
1892,2011-12,VOLLEYBALL,,,Junior Girls Div II,Bishop Grandin
1893,2011-12,VOLLEYBALL,,,Junior Girls Div III,St. Gabriel
1894,2011-12,VOLLEYBALL,,,Junior Boys Div I,Dr. E.P. Scarlett
1895,2011-12,VOLLEYBALL,,,Junior Boys Div II,Bishop O’Byrne
1896,2011-12,VOLLEYBALL,,,Junior Boys Div III,St. Martin de Porres
1897,2011-12,VOLLEYBALL,,,Senior Girls Div I,Centennial
1898,2011-12,VOLLEYBALL,,,Senior Girls Div II,Central Memorial
1899,2011-12,VOLLEYBALL,,,Senior Girls Div III,Bishop McNally
1900,2011-12,VOLLEYBALL,,,Senior Boys Div I,Dr. E.P. Scarlett
1901,2011-12,VOLLEYBALL,,,Senior Boys Div II,Centennial
1902,2011-12,VOLLEYBALL,,,Senior Boys Div III,St. Martin de Porres
1903,2011-12,SWIMMING,,,Team Aggregate,Dr. E.P. Scarlett
1904,2011-12,DIVING,,,Team Aggregate,William Aberhart
1905,2011-12,WRESTLING,,,Girls,Western Canada
1906,2011-12,WRESTLING,,,Boys,Sir Winston Churchill
1907,2011-12,BADMINTON,,,Division I,John G. Diefenbaker
1908,2011-12,BADMINTON,,,Division II,St. Mary’s
1909,2011-12,BADMINTON,,,Division III,Queen Elizabeth
1910,2011-12,BADMINTON,,,A Level,Western Canada
1911,2011-12,BASKETBALL,,,Junior Girls Div I,Dr. E.P. Scarlett
1912,2011-12,BASKETBALL,,,Junior Girls Div II,Bishop Grandin
1913,2011-12,BASKETBALL,,,Junior Girls Div III,Ernest Manning
1914,2011-12,BASKETBALL,,,Junior Boys Div I,St. Mary’s
1915,2011-12,BASKETBALL,,,Junior Boys Div II,Centennial
1916,2011-12,BASKETBALL,,,Junior Boys Div III,Ernest Manning
1917,2011-12,BASKETBALL,,,Senior Girls Div I,Western Canada
1918,2011-12,BASKETBALL,,,Senior Girls Div II,Dr. E.P. Scarlett
1919,2011-12,BASKETBALL,,,Senior Girls Div III,Father Lacombe
1920,2011-12,BASKETBALL,,,Senior Boys Div I,Notre Dame
1921,2011-12,BASKETBALL,,,Senior Boys Div II,Father Lacombe
1922,2011-12,BASKETBALL,,,Senior Boys Div III,Ernest Manning
1923,2011-12,BOYS SOCCER,,,Junior Div I,Notre Dame
1924,2011-12,BOYS SOCCER,,,Junior Div II,Sir Winston Churchill
1925,2011-12,BOYS SOCCER,,,Senior Div I,Dr. E.P. Scarlett
1926,2011-12,BOYS SOCCER,,,Senior Div II,Lord Beaverbrook
1927,2011-12,BOYS SOCCER,,,Senior Div III,Bowness
1928,2011-12,FIELD HOCKEY,,,Junior-,Queen Elizabeth
1929,2011-12,FIELD HOCKEY,,,Senior Div I,Western Canada
1930,2011-12,FIELD HOCKEY,,,Senior Div II,St. Francis
1931,2011-12,FIELD HOCKEY,,,Senior Div III,James Fowler
1932,2011-12,RUGBY,,,Girls Div I,Sir Winston Churchill
1933,2011-12,RUGBY,,,Girls Div II,Central Memorial
1934,2011-12,RUGBY,,,Girls Div III,Bishop McNally
1935,2011-12,RUGBY,,,Junior Boys Div I,Western Canada
1936,2011-12,RUGBY,,,Junior Boys Div II,Bishop Grandin
1937,2011-12,RUGBY,,,Senior Boys Div I,Henry Wise Wood
1938,2011-12,RUGBY,,,Senior Boys Div II,Bishop Carroll
1939,2011-12,RUGBY,,,Senior Boys Div III,St. Mary’s
1940,2011-12,TRACK & FIELD,,,Junior Girls,Ernest Manning
1941,2011-12,TRACK & FIELD,,,Intermediate Girls,William Aberhart
1942,2011-12,TRACK & FIELD,,,Senior Girls,Dr. E.P. Scarlett
1943,2011-12,TRACK & FIELD,,,Junior Boys,Crescent Heights
1944,2011-12,TRACK & FIELD,,,Intermediate Boys,Henry Wise Wood
1945,2011-12,TRACK & FIELD,,,Senior Boys,Dr. E.P. Scarlett
1946,2012-13,CROSS COUNTRY,,,Junior Girls,William Aberhart
1947,2012-13,CROSS COUNTRY,,,Intermediate Girls,William Aberhart
1948,2012-13,CROSS COUNTRY,,,Senior Girls,William Aberhart
1949,2012-13,CROSS COUNTRY,,,Junior Boys,Dr. E.P. Scarlett
1950,2012-13,CROSS COUNTRY,,,Intermediate Boys,Western Canada
1951,2012-13,CROSS COUNTRY,,,Senior Boys,William Aberhart
1952,2012-13,GIRLS SOCCER,,,Division I,Ernest Manning
1953,2012-13,GIRLS SOCCER,,,Division II,Central Memorial
1954,2012-13,GIRLS SOCCER,,,Division III,Lester B. Pearson
1955,2012-13,FOOTBALL,,,Junior Div I,St. Francis
1956,2012-13,FOOTBALL,,,Junior Div II,William Aberhart
1957,2012-13,FOOTBALL,,,Junio Div III,Sir Winston Churchill
1958,2012-13,FOOTBALL,,,Senior Div I,Notre Dame
1959,2012-13,FOOTBALL,,,Senior Div II,St. Mary’s
1960,2012-13,FOOTBALL,,,Senior Div III,Dr. E.P.Scarlett
1961,2012-13,VOLLEYBALL,,,Junior Girls Div I,William Aberhart
1962,2012-13,VOLLEYBALL,,,Junior Girls Div II,Ernest Manning
1963,2012-13,VOLLEYBALL,,,Junior Girls Div III,Queen Elizabeth
1964,2012-13,VOLLEYBALL,,,Junior Boys Div I,William Aberhart
1965,2012-13,VOLLEYBALL,,,Junior Boys Div II,Lord Beaverbrook
1966,2012-13,VOLLEYBALL,,,Junior Boys Div III,St. Martin de Porres
1967,2012-13,VOLLEYBALL,,,Senior Girls Div I,William Aberhart
1968,2012-13,VOLLEYBALL,,,Senior Girls Div II,Central Memorial
1969,2012-13,VOLLEYBALL,,,Senior Girls Div III,Father Lacombe
1970,2012-13,VOLLEYBALL,,,Senior Boys Div I,Sir Winston Churchill
1971,2012-13,VOLLEYBALL,,,Senior Boys Div II,St. Mary’s
1972,2012-13,VOLLEYBALL,,,Senior Boys Div III,St. Martin de Porres
1973,2012-13,SWIMMING,,,Team Aggregate,Bishop Carroll
1974,2012-13,DIVING,,,Team Aggregate,William Aberhart
1975,2012-13,WRESTLING,,,Girls,Sir Winston Churchill
1976,2012-13,WRESTLING,,,Boys,Sir Winston Churchill
1977,2012-13,BADMINTON,,,Division I,John G. Diefenbaker
1978,2012-13,BADMINTON,,,Division II,St. Francis
1979,2012-13,BADMINTON,,,Division III,Ernest Manning
1980,2012-13,BADMINTON,,,A Level,Western Canada
1981,2012-13,BASKETBALL,,,Junior Girls Div I,Centennial
1982,2012-13,BASKETBALL,,,Junior Girls Div II,Henry Wise Wood
1983,2012-13,BASKETBALL,,,Junior Girls Div III,St. Timothy
1984,2012-13,BASKETBALL,,,Junior Boys Div I,Bishop McNally
1985,2012-13,BASKETBALL,,,Junior Boys Div II,St. Mary’s
1986,2012-13,BASKETBALL,,,Junior Boys Div III,Bishop Carroll
1987,2012-13,BASKETBALL,,,Senior Girls Div I,Sir Winston Churchill
1988,2012-13,BASKETBALL,,,Senior Girls Div II,Ernest Manning
1989,2012-13,BASKETBALL,,,Senior Girls Div III,Crescent Heights
1990,2012-13,BASKETBALL,,,Senior Boys Div I,Bishop O’Byrne
1991,2012-13,BASKETBALL,,,Senior Boys Div II,Lester B. Pearson
1992,2012-13,BASKETBALL,,,Senior Boys Div III,Bishop Carroll
1993,2012-13,BOYS SOCCER,,,Junior Div I,Western Canada
1994,2012-13,BOYS SOCCER,,,Junior Div II,Lester B. Pearson
1995,2012-13,BOYS SOCCER,,,Senior Div I,Bishop Grandin
1996,2012-13,BOYS SOCCER,,,Senior Div II,Central Memorial
1997,2012-13,BOYS SOCCER,,,Senior Div III,Crescent Heights
1998,2012-13,FIELD HOCKEY,,,Junior-,Sir Winston Churchill
1999,2012-13,FIELD HOCKEY,,,Senior Div I,Sir Winston Churchill
2000,2012-13,FIELD HOCKEY,,,Senior Div II,Central Memorial
2001,2012-13,FIELD HOCKEY,,,Senior Div III,Bishop Carroll
2002,2012-13,RUGBY,,,Girls Div I,Western Canada
2003,2012-13,RUGBY,,,Girls Div II,Bishop Grandin
2004,2012-13,RUGBY,,,Girls Div III,Bishop O’Byrne
2005,2012-13,RUGBY,,,Junior Boys Div I,Bowness
2006,2012-13,RUGBY,,,Junior Boys Div II,Bishop Carroll
2007,2012-13,RUGBY,,,Senior Boys Div I,Henry Wise Wood
2008,2012-13,RUGBY,,,Senior Boys Div II,Bishop McNally
2009,2012-13,RUGBY,,,Senior Boys Div III,Notre Dame
2010,2012-13,TRACK & FIELD,,,Junior Girls,William Aberhart
2011,2012-13,TRACK & FIELD,,,Intermediate Girls,Crescent Heights
2012,2012-13,TRACK & FIELD,,,Senior Girls,William Aberhart
2013,2012-13,TRACK & FIELD,,,Junior Boys,Dr. E.P. Scarlett
2014,2012-13,TRACK & FIELD,,,Intermediate Boys,Crescent Heights
2015,2012-13,TRACK & FIELD,,,Senior Boys,Dr. E.P. Scarlett
2016,2013-14,CROSS COUNTRY,,,Junior Girls,Western Canada
2017,2013-14,CROSS COUNTRY,,,Intermediate Girls,William Aberhart
2018,2013-14,CROSS COUNTRY,,,Senior Girls,William Aberhart
2019,2013-14,CROSS COUNTRY,,,Junior Boys,St. Timothy
2020,2013-14,CROSS COUNTRY,,,Intermediate Boys,TIE -- Dr. E.P. Scarlett/St. Martin de Porres
2021,2013-14,CROSS COUNTRY,,,Senior Boys,TIE -- Dr. E.P. Scarlett/William Aberhart
2022,2013-14,GIRLS SOCCER,,,Division I,Ernest Manning
2023,2013-14,GIRLS SOCCER,,,Division II,Centennial
2024,2013-14,GIRLS SOCCER,,,Division III,St. Timothy
2025,2013-14,FOOTBALL,,,Junior Div I,St. Francis
2026,2013-14,FOOTBALL,,,Junior Div II,Robert Thirsk
2027,2013-14,FOOTBALL,,,Junior Div III,Dr. E.P. Scarlett
2028,2013-14,FOOTBALL,,,Senior Div I,Notre Dame
2029,2013-14,FOOTBALL,,,Senior Div II,McNally/Lacombe
2030,2013-14,FOOTBALL,,,Senior Div III,Forest Lawn
2031,2013-14,VOLLEYBALL,,,Junior Girls Div I,William Aberhart
2032,2013-14,VOLLEYBALL,,,Junior Girls Div II,Ernest Manning
2033,2013-14,VOLLEYBALL,,,Junior Girls Div III,Crescent Heights
2034,2013-14,VOLLEYBALL,,,Junior Boys Div I,William Aberhart
2035,2013-14,VOLLEYBALL,,,Junior Boys Div II,Bishop Carroll
2036,2013-14,VOLLEYBALL,,,Junior Boys Div III,Bishop McNally
2037,2013-14,VOLLEYBALL,,,Senior Girls Div I,St. Francis
2038,2013-14,VOLLEYBALL,,,Senior Girls Div II,Ernest Manning
2039,2013-14,VOLLEYBALL,,,Senior Girls Div III,St. Gabriel
2040,2013-14,VOLLEYBALL,,,Senior Boys Div I,Dr. E.P. Scarlett
2041,2013-14,VOLLEYBALL,,,Senior Boys Div II,Ernest Manning
2042,2013-14,VOLLEYBALL,,,Senior Boys Div III,Queen Elizabeth
2043,2013-14,SWIMMING,,,Team Aggregate,Sir Winston Churchill
2044,2013-14,DIVING,,,Team Aggregate,William Aberhart
2045,2013-14,WRESTLING,,,Girls,Lester B. Pearson
2046,2013-14,WRESTLING,,,Boys,Sir Winston Churchill
2047,2013-14,BADMINTON,,,Division I,Sir Winston Churchill
2048,2013-14,BADMINTON,,,Division II,St. Francis
2049,2013-14,BADMINTON,,,Division III,Ernest Manning
2050,2013-14,BADMINTON,,,A Level,Western Canada
2051,2013-14,BASKETBALL,,,Junior Girls Div I,St. Francis
2052,2013-14,BASKETBALL,,,Junior Girls Div II,Sir Winston Churchill
2053,2013-14,BASKETBALL,,,Junior Girls Div III,Lord Beaverbrook
2054,2013-14,BASKETBALL,,,Junior Boys Div I,Bishop McNally
2055,2013-14,BASKETBALL,,,Junior Boys Div II,Crescent Heights
2056,2013-14,BASKETBALL,,,Junior Boys Div III,Lord Beaverbrook
2057,2013-14,BASKETBALL,,,Senior Girls Div I,Centennial
2058,2013-14,BASKETBALL,,,Senior Girls Div II,Bishop Grandin
2059,2013-14,BASKETBALL,,,Senior Girls Div III,Lord Beaverbrook
2060,2013-14,BASKETBALL,,,Senior Boys Div I,Bishop McNally
2061,2013-14,BASKETBALL,,,Senior Boys Div II,St. Mary’s
2062,2013-14,BASKETBALL,,,Senior Boys Div III,Bishop Carroll
2063,2013-14,BOYS SOCCER,,,Junior Div I,Robert Thirsk
2064,2013-14,BOYS SOCCER,,,Junior Div II,Bishop Grandin
2065,2013-14,BOYS SOCCER,,,Senior Div I,Bishop Grandin
2066,2013-14,BOYS SOCCER,,,Senior Div II,St. Mary’s
2067,2013-14,BOYS SOCCER,,,Senior Div III,Forest Lawn
2068,2013-14,FIELD HOCKEY,,,Junior Div I,William Aberhart
2069,2013-14,FIELD HOCKEY,,,Junior Div II,Notre Dame
2070,2013-14,FIELD HOCKEY,,,Senior Div I,William Aberhart
2071,2013-14,FIELD HOCKEY,,,Senior Div II,Centennial
2072,2013-14,FIELD HOCKEY,,,Senior Div III,Bishop Grandin
2073,2013-14,RUGBY,,,Girls Div I,Western Canada
2074,2013-14,RUGBY,,,Girls Div II,Notre Dame
2075,2013-14,RUGBY,,,Girls Div III,Bishop McNally
2076,2013-14,RUGBY,,,Junior Boys Div I,Robert Thirsk
2077,2013-14,RUGBY,,,Junior Boys Div II,Bowness
2078,2013-14,RUGBY,,,Senior Boys Div I,Western Canada
2079,2013-14,RUGBY,,,Senior Boys Div II,John G. Diefenbaker
2080,2013-14,RUGBY,,,Senior Boys Div III,Sir Winston Churchill
2081,2013-14,TRACK & FIELD,,,Junior Girls,Western Canada
2082,2013-14,TRACK & FIELD,,,Intermediate Girls,William Aberhart
2083,2013-14,TRACK & FIELD,,,Senior Girls,Ernest Manning
2084,2013-14,TRACK & FIELD,,,Junior Boys,Dr. E.P. Scarlett
2085,2013-14,TRACK & FIELD,,,Intermediate Boys,Dr. E.P. Scarlett
2086,2013-14,TRACK & FIELD,,,Senior Boys,Crescent Heights
2087,2014-15,CROSS COUNTRY,,,Junior Girls,Wiliam Aberhart
2088,2014-15,CROSS COUNTRY,,,Intermediate Girls,Western Canada
2089,2014-15,CROSS COUNTRY,,,Senior Girls,William Aberhart
2090,2014-15,CROSS COUNTRY,,,Junior Boys,Sir Winston Churchill
2091,2014-15,CROSS COUNTRY,,,Intermediate Boys,St. Timothy
2092,2014-15,CROSS COUNTRY,,,Senior Boys,Sir Winston Churchill
2093,2014-15,GIRLS SOCCER,,,Division I,Bishop Carroll
2094,2014-15,GIRLS SOCCER,,,Division II,St. Francis
2095,2014-15,GIRLS SOCCER,,,Division III,Bishop McNally
2096,2014-15,FOOTBALL,,,Junior Div I,St. Francis
2097,2014-15,FOOTBALL,,,Junior Div II,William Aberhart
2098,2014-15,FOOTBALL,,,Junior Div III,Crescent Heights
2099,2014-15,FOOTBALL,,,Senior Div I,Notre Dame
2100,2014-15,FOOTBALL,,,Senior Div II,McNally/Lacombe
2101,2014-15,FOOTBALL,,,Senior Div III,Crescent Heights
2102,2014-15,VOLLEYBALL,,,Junior Girls Div I,William Aberhart
2103,2014-15,VOLLEYBALL,,,Junior Girls Div II,Ernest Manning
2104,2014-15,VOLLEYBALL,,,Junior Girls Div III,Crescent Heights
2105,2014-15,VOLLEYBALL,,,Junior Boys Div I,Dr. E.P. Scarlett
2106,2014-15,VOLLEYBALL,,,Junior Boys Div II,Lord Beaverbrook
2107,2014-15,VOLLEYBALL,,,Junior Boys Div III,Bishop McNally
2108,2014-15,VOLLEYBALL,,,Senior Girls Div I,William Aberhart
2109,2014-15,VOLLEYBALL,,,Senior Girls Div II,Ernest Manning
2110,2014-15,VOLLEYBALL,,,Senior Girls Div III,Queen Elizabeth
2111,2014-15,VOLLEYBALL,,,Senior Boys Div I,William Aberhart
2112,2014-15,VOLLEYBALL,,,Senior Boys Div II,Notre Dame
2113,2014-15,VOLLEYBALL,,,Senior Boys Div III,Lester B. Pearson
2114,2014-15,SWIMMING,,,Team Aggregate,Sir Winston Churchill
2115,2014-15,DIVING,,,Team Aggregate,William Aberhart
2116,2014-15,WRESTLING,,,Girls,Sir Winston Churchill
2117,2014-15,WRESTLING,,,Boys,Crescent Heights
2118,2014-15,BADMINTON,,,Division I,Sir Winston Churchill
2119,2014-15,BADMINTON,,,Division II,St. Francis
2120,2014-15,BADMINTON,,,Division III,Ernest Manning
2121,2014-15,BASKETBALL,,,Junior Girls Div I,Centennial
2122,2014-15,BASKETBALL,,,Junior Girls Div II,Bishop O'Byrne
2123,2014-15,BASKETBALL,,,Junior Boys Div I,Bishop McNally
2124,2014-15,BASKETBALL,,,Junior Boys Div II,Notre Dame
2125,2014-15,BASKETBALL,,,Junior Boys Div III,James Fowler
2126,2014-15,BASKETBALL,,,Senior Girls Div I,St. Francis
2127,2014-15,BASKETBALL,,,Senior Girls Div II,Bishop O'Byrne
2128,2014-15,BASKETBALL,,,Senior Girls Div III,Forest Lawn
2129,2014-15,BASKETBALL,,,Senior Boys Div I,Bishop McNally
2130,2014-15,BASKETBALL,,,Senior Boys Div II,Notre Dame
2131,2014-15,BASKETBALL,,,Senior Boys Div III,John G. Diefenbaker
2132,2014-15,BOYS SOCCER,,,Junior Div I,St. Mary's
2133,2014-15,BOYS SOCCER,,,Junior Div II,Sir Winston Churchill
2134,2014-15,BOYS SOCCER,,,Senior Div I,William Aberhart
2135,2014-15,BOYS SOCCER,,,Senior Div II,Lord Beaverbrook
2136,2014-15,BOYS SOCCER,,,Senior Div III,Lester B. Pearson
2137,2014-15,FIELD HOCKEY,,,Junior Div I,William Aberhart
2138,2014-15,FIELD HOCKEY,,,Junior Div II,Queen Elizabeth
2139,2014-15,FIELD HOCKEY,,,Senior Div I,Western Canada
2140,2014-15,FIELD HOCKEY,,,Senior Div II,Queen Elizabeth
2141,2014-15,FIELD HOCKEY,,,Senior Div III,St. Timothy
2142,2014-15,RUGBY,,,Girls Div I,Western Canada
2143,2014-15,RUGBY,,,Girls Div II,Bowness
2144,2014-15,RUGBY,,,Girls Div III,William Aberhart
2145,2014-15,RUGBY,,,Junior Boys Div I,Henry Wise Wood
2146,2014-15,RUGBY,,,Junior Boys Div II,Western Canada
2147,2014-15,RUGBY,,,Senior Boys Div I,St. Francis
2148,2014-15,RUGBY,,,Senior Boys Div II,Bishop O'Byrne
2149,2014-15,RUGBY,,,Senior Boys Div III,Lester B. Pearson
2150,2014-15,TRACK & FIELD,,,Junior Girls,Crescent Heights
2151,2014-15,TRACK & FIELD,,,Intermediate Girls,TIE -- William Aberhart/Crescent Heights
2152,2014-15,TRACK & FIELD,,,Senior Girls,Crescent Heights
2153,2014-15,TRACK & FIELD,,,Junior Boys,William Aberhart
2154,2014-15,TRACK & FIELD,,,Intermediate Boys,Crescent Heights
2155,2014-15,TRACK & FIELD,,,Senior Boys,Crescent Heights
2156,2015-16,CROSS COUNTRY,,,Junior Girls,William Aberhart
2157,2015-16,CROSS COUNTRY,,,Intermediate Girls,William Aberhart
2158,2015-16,CROSS COUNTRY,,,Senior Girls,William Aberhart
2159,2015-16,CROSS COUNTRY,,,Junior Boys,William Aberhart
2160,2015-16,CROSS COUNTRY,,,Intermediate Boys,St. Gabriel
2161,2015-16,CROSS COUNTRY,,,Senior Boys,St. Timothy
2162,2015-16,GIRLS SOCCER,,,Senior Div 1,St. Mary's
2163,2015-16,GIRLS SOCCER,,,Senior Div 2,St. Francis
2164,2015-16,GIRLS SOCCER,,,Senior Div 3,Crescent Heights
2165,2015-16,GIRLS SOCCER,,,Senior Div 4,Robert Thirsk
2166,2015-16,FOOTBALL,,,Junior Div 1,Henry Wise Wood
2167,2015-16,FOOTBALL,,,Junior Div 2,William Aberhart
2168,2015-16,FOOTBALL,,,Junior Div 3,McNally/Lacombe
2169,2015-16,FOOTBALL,,,Senior Div 1,St. Francis
2170,2015-16,FOOTBALL,,,Senior Div 2,Robert Thirsk
2171,2015-16,FOOTBALL,,,Senior Div 3,Churchill/Bowness
2172,2015-16,VOLLEYBALL,,,Junior Girls Div 1,Western Canada
2173,2015-16,VOLLEYBALL,,,Junior Girls Div 2,Bishop Carroll
2174,2015-16,VOLLEYBALL,,,Junior Girls Div 3,St. Timothy
2175,2015-16,VOLLEYBALL,,,Junior Girls Div 4,Notre Dame
2176,2015-16,VOLLEYBALL,,,Junior Boys Div 1,Western Canada
2177,2015-16,VOLLEYBALL,,,Junior Boys Div 2,Bishop Grandin
2178,2015-16,VOLLEYBALL,,,Junior Boys Div 3,James Fowler
2179,2015-16,VOLLEYBALL,,,Senior Girls Div 1,William Aberhart
2180,2015-16,VOLLEYBALL,,,Senior Girls Div 2,Lord Beaverbrook
2181,2015-16,VOLLEYBALL,,,Senior Girls Div 3,St. Martin de Porres
2182,2015-16,VOLLEYBALL,,,Senior Girls Div 4,Notre Dame
2183,2015-16,VOLLEYBALL,,,Senior Boys Div 1,Dr. E.P. Scarlett
2184,2015-16,VOLLEYBALL,,,Senior Boys Div 2,Notre Dame
2185,2015-16,VOLLEYBALL,,,Senior Boys Div 3,John G. Diefenbaker
2186,2015-16,SWIMMING,,,Bow Division Team Aggregate,Sir Winston Churchill
2187,2015-16,SWIMMING,,,Elbow Division Team Aggregate,Dr. E.P. Scarlett
2188,2015-16,DIVING,,,Team Aggregate,William Aberhart
2189,2015-16,WRESTLING,,,Girls,Sir Winston Churchill
2190,2015-16,WRESTLING,,,Boys,Crescent Heights
2191,2015-16,BADMINTON,,,Div 1,Sir Winston Churchill
2192,2015-16,BADMINTON,,,Div 2,Ernest Manning
2193,2015-16,BADMINTON,,,Div 3,Bishop Grandin
2194,2015-16,BASKETBALL,,,Junior Girls Div 1,Centennial
2195,2015-16,BASKETBALL,,,Junior Girls Div 2,Ernest Manning
2196,2015-16,BASKETBALL,,,Junior Girls Div 3,James Fowler
2197,2015-16,BASKETBALL,,,Junior Boys Div 1,Bishop O'Byrne
2198,2015-16,BASKETBALL,,,Junior Boys Div 2,St. Francis
2199,2015-16,BASKETBALL,,,Junior Boys Div 3,Forest Lawn
2200,2015-16,BASKETBALL,,,Senior Girls Div 1,St. Francis
2201,2015-16,BASKETBALL,,,Senior Girls Div 2,Robert Thirsk
2202,2015-16,BASKETBALL,,,Senior Girls Div 3,Forest Lawn
2203,2015-16,BASKETBALL,,,Senior Boys Div 1,Bishop McNally
2204,2015-16,BASKETBALL,,,Senior Boys Div 2,Western Canada
2205,2015-16,BASKETBALL,,,Senior Boys Div 3,Central Memorial
2206,2015-16,BOYS SOCCER,,,Junior Div 1,Notre Dame
2207,2015-16,BOYS SOCCER,,,Junior Div 2,Sir Winston Churchill
2208,2015-16,BOYS SOCCER,,,Senior Div 1,Ernest Manning
2209,2015-16,BOYS SOCCER,,,Senior Div 2,Lester B. Pearson
2210,2015-16,BOYS SOCCER,,,Senior Div 3,St. Gabriel
2211,2015-16,FIELD HOCKEY,,,Junior Div 1,William Aberhart
2212,2015-16,FIELD HOCKEY,,,Junior Div 2,Bishop Grandin
2213,2015-16,FIELD HOCKEY,,,Senior Div 1,William Aberhart
2214,2015-16,FIELD HOCKEY,,,Senior Div 2,Bishop Carroll
2215,2015-16,FIELD HOCKEY,,,Senior Div 3,Lester B. Pearson
2216,2015-16,RUGBY,,,Senior Girls Div 1,Sir Winston Churchill
2217,2015-16,RUGBY,,,Senior Girls Div 2,Bishop Carroll
2218,2015-16,RUGBY,,,Senior Girls Div 3,Robert Thirsk
2219,2015-16,RUGBY,,,Junior Boys Div 1,Bishop O'Byrne
2220,2015-16,RUGBY,,,Junior Boys Div 2,Robert Thirsk
2221,2015-16,RUGBY,,,Senior Boys Div 1,Western Canada
2222,2015-16,RUGBY,,,Senior Boys Div 2,William Aberhart
2223,2015-16,RUGBY,,,Senior Boys Div 3,John G. Diefenbaker
2224,2015-16,TRACK & FIELD,,,Junior Girls,Crescent Heights
2225,2015-16,TRACK & FIELD,,,Intermediate Girls,Dr. E.P. Scarlett
2226,2015-16,TRACK & FIELD,,,Senior Girls,Crescent Heights
2227,2015-16,TRACK & FIELD,,,Junior Boys,Crescent Heights
2228,2015-16,TRACK & FIELD,,,Intermediate Boys,Crescent Heights
2229,2015-16,TRACK & FIELD,,,Senior Boys,William Aberhart
2230,2016-17,CROSS COUNTRY,,,Junior Girls,William Aberhart
2231,2016-17,CROSS COUNTRY,,,Intermediate Girls,William Aberhart
2232,2016-17,CROSS COUNTRY,,,Senior Girls,William Aberhart
2233,2016-17,CROSS COUNTRY,,,Junior Boys,Sir Winston Churchill
2234,2016-17,CROSS COUNTRY,,,Intermediate Boys,William Aberhart
2235,2016-17,CROSS COUNTRY,,,Senior Boys,St. Gabriel
2236,2016-17,GIRLS SOCCER,,,Senior Div 1,William Aberhart
2237,2016-17,GIRLS SOCCER,,,Senior Div 2,Sir Winston Churchill
2238,2016-17,GIRLS SOCCER,,,Senior Div 3,Crescent Heights
2239,2016-17,GIRLS SOCCER,,,Senior Div 4,St. Gabriel
2240,2016-17,FOOTBALL,,,Junior Div 1,Henry Wise Wood
2241,2016-17,FOOTBALL,,,Junior Div 2,St. Mary’s
2242,2016-17,FOOTBALL,,,Senior Div 1,St. Francis
2243,2016-17,FOOTBALL,,,Senior Div 2,St. Mary’s
2244,2016-17,FOOTBALL,,,Senior Div 3,John G. Diefenbaker
2245,2016-17,VOLLEYBALL,,,Junior Girls Div 1,St. Francis
2246,2016-17,VOLLEYBALL,,,Junior Girls Div 2,Lord Beaverbrook
2247,2016-17,VOLLEYBALL,,,Junior Girls Div 3,St. Gabriel
2248,2016-17,VOLLEYBALL,,,Junior Boys Div 1,Dr. E.P. Scarlett
2249,2016-17,VOLLEYBALL,,,Junior Boys Div 2,Bishop O’Byrne
2250,2016-17,VOLLEYBALL,,,Junior Boys Div 3,Central Memorial
2251,2016-17,VOLLEYBALL,,,Senior Girls Div 1,William Aberhart
2252,2016-17,VOLLEYBALL,,,Senior Girls Div 2,Crescent Heights
2253,2016-17,VOLLEYBALL,,,Senior Girls Div 3,John G. Diefenbaker
2254,2016-17,VOLLEYBALL,,,Senior Boys Div 1,Dr. E.P. Scarlett
2255,2016-17,VOLLEYBALL,,,Senior Boys Div 2,Bishop O’Byrne
2256,2016-17,VOLLEYBALL,,,Senior Boys Div 3,John G. Diefenbaker
2257,2016-17,SWIMMING,,,Bow Division Team Aggregate,Sir Winston Churchill
2258,2016-17,SWIMMING,,,Elbow Division Team Aggregate,Ernest Manning
2259,2016-17,DIVING,,,Team Aggregate,William Aberhart
2260,2016-17,WRESTLING,,,Girls,Sir Winston Churchill
2261,2016-17,WRESTLING,,,Boys,Sir Winston Churchill
2262,2016-17,BADMINTON,,,Div 1,Sir Winston Churchill
2263,2016-17,BADMINTON,,,Div 2,St. Mary’s
