School Code,google_place_id,lat,lng
1150,ChIJdYqIbaWWkFMRgNzpuhNqYrc,55.1841778,-118.7762628
1152,ChIJzX8QFdyQkFMRgjL4WOuPM0A,55.13800999999999,-118.78116
1153,ChIJFSO0di-RkFMREMiopQyEt5s,55.1532638,-118.7843606
1154,ChIJFSO0di-RkFMREMiopQyEt5s,55.1532638,-118.7843606
1156,Ei0xNTEgQ3JpbXNvbiBEciwgU2hlcndvb2QgUGFyaywgQUIgVDhILCBDYW5hZGEiMRIvChQKEgnVs8ruHRagUxF801IjIkPZ7BCXASoUChIJ1cOa2h4WoFMRoe48BSnFQrg,53.5524241,-113.2751692
1157,ChIJOXJubL_omVMR5vZ-_Dvb6ZE,55.0686345,-117.2808963
1161,ChIJU08_W3FwcVMRqk7OGuekn6U,51.0214005,-114.0401089
1162,ChIJe2uSFeJvcVMR-Y2yEAzuVKw,51.0430526,-114.0753072
1163,ChIJ9bj2Ck8ioFMRM3uR0VkZX0A,53.54661249999999,-113.4890728
1165,ChIJg4MsQG3MdFMR897rCIdv3yc,52.3214921,-112.7128695
1170,ChIJDXZW0C5fkFMRHT9ysNxNPPs,55.2093678,-119.4299018
1171,ChIJ-aWwvLXBkFMRbGHaC5Vv1AU,55.3451183,-118.7797081
1172,ChIJuUWC_buWkFMRR6ub37FCV9E,55.17993629999999,-118.7641886
1173,ChIJccOY4d08oFMRhDYNLC-qdTU,53.5818634,-113.3897614
1174,ChIJz4y0SO0joFMRmfu8xp1cSrA,53.5787878,-113.5373497
1176,ChIJfcFsErKWkFMRS0_w4gEBcwE,55.1792941,-118.7864462
1178,ChIJaVFrahyRkFMR2GLhT_fy94E,55.142633,-118.809438
1180,ChIJKwSVEDGRkFMRPih0WTsGjR0,55.1599859,-118.7867233
1181,ChIJPQjZdBeRkFMRXmrzWi4Wmb4,55.1510554,-118.8112
1189,ChIJy7b5w0M_cVMRFzW9FuIbCJk,51.1951617,-114.5028831
1190,ChIJPwhWtluRkFMRzxk7VJLltyU,55.1756764,-118.8187635
1192,ChIJpcBh7RKRkFMR-JSkmkOj4T0,55.1547285,-118.8283686
1194,ChIJb4xpZk6RkFMRAEvfG4s7IA4,55.1739293,-118.801691
1195,ChIJpWLVkO4_v1MR9yA37-EXrtM,58.187466,-116.4069991
1196,ChIJMZYku0xWkFMRkV5hHcly4N4,55.3268815,-119.5549294
1197,ChIJV-g-HY78k1MRPBlgMSBSGwg,56.35309179999999,-119.4764329
1198,ChIJv9HlhjVMo1MRnO5_hVvYTBc,56.0144698,-113.8215527
1199,ChIJpWLVkO4_v1MR9yA37-EXrtM,58.187466,-116.4069991
1202,ChIJ0cIUYAdlmVMRm7AkRyZwXQc,54.4009429,-116.8044668
1203,ChIJK129URFVl1MR5UN5W3FGvY8,55.166667,-117.866667
1206,ChIJOXJubL_omVMR5vZ-_Dvb6ZE,55.0686345,-117.2808963
1207,ChIJOXJubL_omVMR5vZ-_Dvb6ZE,55.0686345,-117.2808963
1208,ChIJOXJubL_omVMR5vZ-_Dvb6ZE,55.0686345,-117.2808963
1209,ChIJK129URFVl1MR5UN5W3FGvY8,55.166667,-117.866667
1210,ChIJjyCx256JnVMRxy_KcGvCPoM,52.3251528,-113.8609792
1211,ChIJjyCx256JnVMRxy_KcGvCPoM,52.3251528,-113.8609792
1216,ChIJt58PmVpwcVMRfUjkAMVhWc0,51.0077214,-114.0712261
1218,ChIJzwTV8U1wcVMRSpvbj2MCgos,51.0075757,-114.0818118
1219,ChIJf-XGhFMioFMRWU7RpGZb-wQ,53.5529301,-113.4853719
1220,ChIJgVayLRKGblMRbJGSLqMFdrw,49.6658667,-112.8094476
1221,ChIJnREYxh0WoFMRWcqcP2Z_kOA,53.552017,-113.2741641
1222,ChIJvyyRgx5HdVMRRHL3Q4Et6y4,52.834432,-113.447207
1223,ChIJH4lI5lcloFMRwus-_GPjwyU,53.5912382,-113.5686257
1224,ChIJ5SOWD3t2cVMRrfRHTt3Fs6I,50.90643,-114.05375
1225,ChIJhWAlpqVAcVMRlk5avk1Fgy0,51.2067838,-114.4748594
1226,ChIJc5fYIqBjcVMRLkc7zdRsYBc,51.117118,-113.938786
1229,ChIJtwj5nG8tE1MRjtBMJmHoriE,49.99825999999999,-110.67288
1231,ChIJ0zCZpejMc1MRnShMoFSXPaI,51.0387259,-113.390627
1232,ChIJU08_W3FwcVMRqk7OGuekn6U,51.0214005,-114.0401089
1233,ChIJg0OtDrYXoFMR7jUTtLOv6JM,53.5233044,-113.3070475
1234,ChIJg0OtDrYXoFMR7jUTtLOv6JM,53.5233044,-113.3070475
1237,ChIJ-6woXmwsE1MRL0PZ1t5r0Hw,50.0576024,-110.6704459
1239,ChIJz7jIOlssE1MRHARgM82ZmWM,50.043155,-110.6729092
1241,ChIJiceou76WkFMRQZXvn58vUVE,55.1796221,-118.7611989
1242,ChIJ1cjV3yFQoVMRkXOE030TFng,54.634545,-112.51363
1245,ChIJNSbmSoApl1MR48CQNguX6-U,55.736396,-118.388515
1246,ChIJLT8kO01ocVMRvtcjk4VRhlI,51.1594913,-114.2264654
1247,ChIJo1OUNgBjbVMRJq0UeZ3Nmow,50.5690886,-111.9071551
1249,EjQyMTA3IFNpcm9jY28gRHIgU1cgIzEwMCwgQ2FsZ2FyeSwgQUIgVDNIIDVQMSwgQ2FuYWRhIh8aHQoWChQKEgkJtit7D25xUxGu_zY7GnH2sBIDMTAw,51.032228,-114.1709839
1251,ChIJt58PmVpwcVMRfUjkAMVhWc0,51.0077214,-114.0712261
1253,ChIJEaGe8n1WdFMRR3Lr0P6znpc,52.2589905,-113.7850191
1254,ChIJfeTFayc9oFMRtvlrYw5mpPU,53.5742184,-113.3930938
1255,ChIJp5azSfUgoFMRixYS74EkALQ,53.5256975,-113.6383685
1256,ChIJlQo8UXkGsFMRY0iZfWiEOQo,56.67402999999999,-111.340149
1258,EjE2MjggNTUgQXZlIFcgIzIxOSwgQ2xhcmVzaG9sbSwgQUIgVDBMIDBUMCwgQ2FuYWRhIh8aHQoWChQKEgnlNTjHlTtuUxHZ2gNXrTuWsBIDMjE5,50.0316123,-113.5924156
1260,ChIJU08_W3FwcVMRqk7OGuekn6U,51.0214005,-114.0401089
1264,ChIJQ-YAfs56cVMRODIAO2t7KlQ,51.0503223,-114.0081036
1265,ChIJsZ4pXTCYcVMR40Mo2P5GTN0,50.721011,-113.9852512
1266,ChIJR630inMinFMR78YO5KBPLZ8,53.5897498,-116.4246193
1267,ChIJD8LpXtqOn1MR-4lRybTQeSw,53.556964,-113.8795612
1268,ChIJFbGopm_xn1MR23QvuRZIuZg,53.3554003,-113.7244173
1269,ChIJ_SVbPYxfcVMRO30_ACx-ArE,51.2666745,-113.9800709
1270,EjA0MzAxIDUxIEF2ZSAjODQwLCBWYWxsZXl2aWV3LCBBQiBUMEggM04wLCBDYW5hZGEiHxodChYKFAoSCY8iXy6-6JlTEWcYKsXMRTPOEgM4NDA,55.0716134,-117.2653841
1271,ChIJ_f-PaMVxcVMRS-61X4x9HJI,51.0193065,-114.119017
1272,ChIJsUBhls3edVMRpr10Fu9a_Iw,52.38283269999999,-114.9193188
1275,ChIJR4-ih-1mcVMRbvIfl77YxTc,51.1573568,-114.0659616
1278,ChIJtQjTTNp6cVMRnZLvonf40_Q,51.04559,-113.99327
1279,ChIJwUtkwH7ln1MRHsiJlQniDcU,53.2650494,-113.8055076
1280,ChIJ_3AmsxUZoFMROSdT0zSv0-o,53.4586526,-113.4225101
1281,ChIJ1V0yCyqYcVMRPBXbRWwfEgo,50.7116657,-113.9681621
1282,ChIJ2dy2C1w7oFMR5TTN2H33nB8,53.620134,-113.431634
1283,ChIJUdmI22UhoFMRUpn4EA5ciJI,53.5555287,-113.56905
1284,ChIJ1Qd_MAh9cVMRNi13OZ2DIWU,51.0525415,-113.8245685
1294,ChIJOXJubL_omVMR5vZ-_Dvb6ZE,55.0686345,-117.2808963
1297,ChIJxyBSIuaZcVMRvyqsfIlybZg,50.7291779,-113.9358019
1300,ChIJLx0HTjdOdVMRbHmN20uAdNk,52.9678221,-113.3778805
1302,ChIJv-CQJhVukVMRUQvp7My2n4c,55.91257,-119.827345
1303,ChIJGQfchL8Yl1MRo43FZOZeYZw,55.782235,-117.88065
1304,ChIJVRJD6agrkVMRKab6A9abeMc,55.7559874,-118.7114798
1305,ChIJNc7Qo5pFkVMRpLhVMGi55aE,56.042866,-119.566457
1306,ChIJ9xLzQLwukVMRIIUlRZCjAAU,55.7772747,-118.8369664
1311,ChIJNSbmSoApl1MR48CQNguX6-U,55.736396,-118.388515
1312,ChIJkeEI1xEEdVMRk98-D50jui8,52.4689929,-113.7329747
1316,ChIJg6Y9N753cVMRKeMHmfClCEc,50.91317009999999,-113.969597
1317,ChIJ_zUbVeyP6lMR0RWV6AZsoKM,58.49985599999999,-119.3995477
1322,ChIJP8DNHJXFcFMRmWnQ-bvtEvA,51.0899824,-115.3532187
1323,ChIJ5Uvf0it7cVMREjPFVre443E,51.0559048,-113.9864072
1325,ChIJiZNi1a3kblMRovYj6bk_WvU,49.46799799999999,-113.30541
1326,ChIJiZNi1a3kblMRovYj6bk_WvU,49.46799799999999,-113.30541
1328,Ei01NzQ5IDQ1IEF2ZSwgUm9ja3kgUmFwaWRzLCBBQiBUMEUgMVowLCBDYW5hZGEiMRIvChQKEglTml-7CUeeUxEmEVBNCKIjnRD1LCoUChIJdd0G6KNHnlMRIWzwjTH1q50,53.2169557,-114.9912336
1330,ChIJ5ZVc2gJpcVMRRDR7rCm-c-w,51.13471269999999,-114.2093894
1331,ChIJfebtEgh2cVMRFf694H6Hbx0,50.8832952,-114.0452882
1332,ChIJQS-ROIxocVMRISNiUfEI6Ww,51.1457,-114.1733
1333,ChIJ_eoMfaF3cVMR4I2nRYh8lrQ,50.9236099,-113.982522
1334,ChIJN2_9MNp6cVMRRyzuXVx64sY,51.046265,-113.9925115
1335,ChIJVXwAl2dpcVMRmRszrhtWdaM,51.1162393,-114.2456889
1336,ChIJXQSxspF3cVMR6ikbclB-lW0,50.920187,-113.959611
1337,ChIJ_3R2hmZpcVMRryDEGD5CUEM,51.1190591,-114.2502545
1338,ChIJP5qasSpscVMRDUh0_NF1Tq0,51.0571253,-114.2075984
1339,ChIJkYYUuhp2cVMR0bq8xI7ty2k,50.8850303,-114.0291081
1340,ChIJOV4vhvZmcVMRAQ1j1J0Hdho,51.1578435,-114.079083
1342,ChIJ9zLy8QZfcVMRG3D9CD-lqiA,51.2757188,-114.0358893
1343,ChIJ9UEXKeIgoFMRQ5HRV66cvFo,53.5445597,-113.6224554
1344,ChIJs3w9OcYfoFMRu1R6MJ-Nstg,53.457006,-113.582757
1348,ChIJwSV33tZwcVMRjCY_bhH59IE,50.9672418,-114.0453696
1349,ChIJgQokBC9lcVMRT9D1pTJ7-Sg,51.06417949999999,-114.011365
1350,ChIJ_wphLJtlcVMRil2Ct7aQKYM,51.0931663,-114.0780715
1351,ChIJhZ613N5wcVMRThq65-kSWkA,50.97531499999999,-114.054281
1352,ChIJ4dDlx0lxcVMRSWo2CG3YDJ0,50.9589525,-114.0825222
1354,ChIJ0c_t_wwJsFMRpSWg0udW1rE,56.7594469,-111.4690419
1356,ChIJebns6lkWv1MRYI1tc_U1jgg,58.065566,-116.349803
1357,ChIJf-XGhFMioFMRWU7RpGZb-wQ,53.5529301,-113.4853719
1360,ChIJ0S3i6OPMc1MRcK2qI0FPKBs,51.0369482,-113.399452
1361,ChIJk8rH791WnFMRH2MsncPm1EY,53.23357799999999,-116.9744825
1362,ChIJndxNpsoXoFMR4NIvJJbV51U,53.5255388,-113.3007542
1363,EkQ4NjI3IFJ1ZSBNYXJpZS1Bbm5lIEdhYm91cnkgQnVyZWF1IDMxMiwgRWRtb250b24sIEFCIFQ2QyAzTjEsIENhbmFkYSImGiQKFgoUChIJLcrNhXAioFMRykJTXWRQprwSCkJ1cmVhdSAzMTI,53.5224906,-113.4663768
1364,ChIJ8UO16BtvcVMRM39je4XI1nE,51.0855367,-114.1499559
1365,ChIJ4VzJ5oJjcVMR2r5M7z78EL4,51.1138276,-113.9575501
1367,ChIJmZ8GbPoXoFMRzdqnbVv5DlA,53.508988,-113.2725925
1368,ChIJ7R-wk3ZucVMRy7sXTrzbcHs,51.0454038,-114.1893762
1369,ChIJEXNhn7eydVMRByJvuvbd5iA,52.30286,-114.07945
1370,ChIJ9xLzQLwukVMRIIUlRZCjAAU,55.7772747,-118.8369664
1371,Ei0xNzYxMCAxMDQgU3QgTlcsIEVkbW9udG9uLCBBQiBUNVggNVk1LCBDYW5hZGEiMhIwChQKEgkLTz-v2SSgUxH_2FRxt0eImhDKiQEqFAoSCe_kKaDcJKBTEZQ3s53iZ706,53.6411659,-113.5034657
1372,ChIJOSstlRmRkFMRkMhf-FsT6p4,55.1483496,-118.810733
1373,ChIJF_vkckh8cVMRvhF0SIAAmiI,51.0278701,-113.840187
1375,Ei8yMiBFbGl6YWJldGggU3QgIzEsIE9rb3Rva3MsIEFCIFQxUyAyQzEsIENhbmFkYSIdGhsKFgoUChIJW7mDXDOYcVMRquXlrMtukOwSATE,50.7258609,-113.9763222
1376,ChIJF7Jj6IdFllMRL_LqaYk5Ngc,56.2393886,-117.2968366
1377,ChIJyWVIgQhKbFMRDmoERfAGtK0,49.79999,-112.13994
1378,ChIJt4mKENd2cVMRsRW41WupN7U,50.9508901,-114.0435061
1379,ChIJrxoOJMYnmFMRJM5piBo_jfY,55.4328449,-116.488581
1380,ChIJt8yWXsCHblMRjLDVBTUnQjg,49.7081071,-112.8401155
1381,ChIJa5Z1GDlpp1MRtJLsPjGqYPk,53.901093,-110.896432
1383,ChIJtQIMPc5icVMR8Kd1K8iDOBs,51.0941155,-113.8640327
1384,ChIJNV4fdzEZdVMRPrkv7fFYdJU,52.5216156,-113.46026
1385,ChIJt58PmVpwcVMRfUjkAMVhWc0,51.0077214,-114.0712261
1386,ChIJg1G7o8xocVMRxj03w2vVo4g,51.11286,-114.1596723
1387,EjoyMjUgNTE1NTkgUmFuZ2UgUmQgMjI1ICMzNDksIFNoZXJ3b29kIFBhcmssIEFCIFQ4QywgQ2FuYWRhIjoaOAoxEi8KFAoSCdeg1mYYEaBTEXiuHDYXCQRLEOEBKhQKEglX7dusGRGgUxGCaf5OlV3WsBIDMzQ5,53.4521025,-113.2114283
1389,ChIJ0cIUYAdlmVMRm7AkRyZwXQc,54.4009429,-116.8044668
1392,ChIJ9xLzQLwukVMRIIUlRZCjAAU,55.7772747,-118.8369664
1397,EjQ1MzA1IE1jQ2FsbCBXYXkgTkUgIzEzNywgQ2FsZ2FyeSwgQUIgVDJFIDlCNSwgQ2FuYWRhIh8aHQoWChQKEgkncix89mRxUxFyhESWbBS2HhIDMTM3,51.10110719999999,-114.002235
1400,ChIJLRuPFbOHblMRdCD2BApZgQ8,49.695413,-112.8158343
1402,ChIJGdTAp2LBllMRTVNhRVI_zEs,56.06959070000001,-118.3922766
1404,ChIJGdTAp2LBllMRTVNhRVI_zEs,56.06959070000001,-118.3922766
1405,ChIJq-CVFUO8llMR5jxQWO-G4tE,56.24715440000001,-118.6062648
1407,ChIJ95qIPSsFlFMRrhUbcWgaKPE,56.5079229,-119.1341003
1410,ChIJH0aBctRDclMRAACwmc56dUo,51.0629907,-114.1236249
1411,Ei4xNzgwMDMgMTEyIFN0IFcsIERlIFdpbnRvbiwgQUIgVDBMIDBYMCwgQ2FuYWRhIjISMAoUChIJTwqi-KkKcVMRR68CyO7dHggQ0-4KKhQKEgmnr2JiBaBxUxHMr1ahCk32Ow,50.844921,-114.163434
1413,ChIJN0TKLkl8cVMRU-X_jaoTN8k,51.031268,-113.8396546
1415,ChIJzVj8iXt2cVMRkkrRW0yB3mw,50.9073979,-114.0568314
1419,ChIJHzwQNWuHblMRYrRD7nAByEo,49.7227633,-112.7902369
1421,ChIJ2UsjVV3KDFMRr3C2AYMl_JQ,51.6442555,-111.9258289
1422,ChIJyWVIgQhKbFMRDmoERfAGtK0,49.79999,-112.13994
1423,ChIJxcC5H-1yblMR2YKfxIvIPVY,49.9962136,-113.0821011
1424,ChIJjZSu1RmVkFMRdKEolXwpoUk,55.26213629999999,-118.7839783
1425,ChIJN98pAqDoclMRxSAQEieakfs,50.7333791,-112.7767825
1426,ChIJG5IsFqJlcVMRwTreoLdt2VI,51.09566419999999,-114.0602834
1427,ChIJS95-fJSKn1MRZJ1IddOLFkc,53.49105849999999,-113.6829615
1428,ChIJTS5la8sfoFMRNUatAFI_O0M,53.4476628,-113.575048
1429,ChIJedyesnAeoFMRmUB6FRuioRs,53.4167967,-113.5225222
1430,ChIJVVVVEccfoFMRaUTOtJF1rfI,53.4599053,-113.581942
1431,EisxMzA4IDJhIFN0IFcgIzksIEJyb29rcywgQUIgVDFSIDBWNSwgQ2FuYWRhIh0aGwoWChQKEgmFf1xyRWJtUxFCJihy8K3deBIBOQ,50.58443,-111.89668
1432,ChIJt58PmVpwcVMRfUjkAMVhWc0,51.0077214,-114.0712261
1433,ChIJH6yBRePMc1MRB05G3Iw7vXk,51.0415767,-113.4039789
1434,ChIJb9288vNzcVMRTnN3YPnprWI,50.9464695,-114.1334228
1435,ChIJA9Lc23pfcVMRY5_f7LMunTI,51.2892058,-114.0034153
1437,ChIJAXUKvxZfcVMRAr-1cZs3mwo,51.2897209,-114.0366795
1439,ChIJVdO4G-n7kFMRXEbTOsOxcWk,55.403945,-119.383406
1440,ChIJ1Q3__YJkcVMRWqZ2OhzrW7w,51.1011314,-113.9653373
1443,ChIJ8UqWS6M0oVMR1lDIzF1S9h4,54.44203,-112.097578
1444,ChIJqzO6-O6On1MRp0cK_1JoGlw,53.54630170000001,-113.8999335
1445,EjE0MTAgMjAgU3QgIzE4MTAsIEZvcnQgTWFjbGVvZCwgQUIgVDBMIDBaMCwgQ2FuYWRhIiAaHgoWChQKEgmDbBg-MFtuUxFgmadsruOZqxIEMTgxMA,49.72222619999999,-113.402431
1446,EjI0MDAgUHJpbmNlIG9mIFBlYWNlIFd5LCBSb2NreSBWaWV3LCBBQiBUMVgsIENhbmFkYSIxEi8KFAoSCcVp8YHAfHFTEQUFxxfNRXrFEJADKhQKEgmloqikv3xxUxHzyWap9RaD4w,51.062044,-113.8917017
1447,ChIJW07Tf8PMClMRzT9FRz_48nI,52.7656368,-112.9712831
1448,ChIJgZ1SdvV4blMRQQtIRQDhUUQ,49.876893,-112.7797713
1450,ChIJR09KYKFjcVMR89t9J4q0mMs,51.121274,-113.937597
1451,ChIJe9sigC10cVMRDYL9LlTfxqA,50.90891999999999,-114.08789
1452,ChIJiz45Kl9mcVMRWz2JR-mauXs,51.1552954,-114.0859283
1453,ChIJLWnpGceydVMRu0wltlHSmYI,52.3059146,-114.0900431
1454,ChIJwQAw1dSQkFMRXCtt6nmgCy8,55.1479724,-118.7586402
1455,ChIJnfmlE3IeoFMRpNbXTVewAiQ,53.4192461,-113.5347247
1456,ChIJd34nBGc7oFMRt4FpUzIxAOU,53.62338279999999,-113.4216772
1457,ChIJXyaDdcokoFMRoc_RLCnb8cU,53.627013,-113.4744423
1458,ChIJv-aOh78ZoFMRBiXH9i8zNxY,53.46959589999999,-113.3618496
1459,ChIJGz5FeUUkoFMRmmDzrwxH9ek,53.6207832,-113.559616
1460,ChIJ0R4nS8sfoFMR0fsjGrdoCCQ,53.4462591,-113.5740625
1461,ChIJuSp7byCUkFMRKE2KRW5_buA,55.197495,-118.769188
1462,ChIJa-o44IBfcVMRo2SbtQcbKdc,51.2792946,-113.9843022
1463,ChIJmaq2gZx3cVMRpV4UwxBlNmg,50.92702860000001,-113.9668334
1464,ChIJQe8z224AdVMRRRjJIXEAbok,52.381198,-113.7953731
1465,ChIJe4L2DgCJblMRMyTvbvZrjQ8,49.6737943,-112.9110564
1466,ChIJ4UGOoqAYoFMRZKMutyd7RKA,53.51042409999999,-113.4815716
1467,ChIJsRWlKvcloFMRvooCUV86RIA,53.6593155,-113.6242104
1468,ChIJGQfchL8Yl1MRo43FZOZeYZw,55.782235,-117.88065
1469,ChIJ9cll0lL_c1MRhGpLU3Wsbok,51.5620065,-114.0968124
1470,ChIJGdTAp2LBllMRTVNhRVI_zEs,56.06959070000001,-118.3922766
1471,ChIJAeLjRT2VcVMRhTU8ugoFVIQ,50.5799201,-113.8612342
1472,ChIJgZ1SdvV4blMRQQtIRQDhUUQ,49.876893,-112.7797713
1473,ChIJqarmtKlXbFMRJZMwnXb3yzg,49.82570699999999,-111.698
1474,ChIJV1fAc_HYdFMRqgb0vpCRm5A,52.4646955,-113.1116803
1476,ChIJbbEF6oBlcVMRiDd6D62E93I,51.0871737,-114.0880646
1478,ChIJvX-aklZucVMR3wqF5gHN7fg,51.06529,-114.1530941
1479,ChIJl8mTxkVMc0ERHlwUup1I3kc,49.79999,-112.13994
1482,ChIJUXKn28yZcVMR27g1AzOd56s,50.7251246,-113.9720028
1484,ChIJwbT_C9V3cVMRq2LwGSuLeto,50.887927,-113.9763274
1485,ChIJAWtCdER0cVMRSx73vqeFT-Q,50.9144639,-114.1223935
1486,ChIJVRl5hbtjcVMRDR1JPJyY3Tg,51.1296407,-113.9412369
1489,ChIJz7jIOlssE1MRHARgM82ZmWM,50.043155,-110.6729092
1492,ChIJz0Ajl0eDwFMR_Y-E2Q4dqMo,58.50585400000001,-117.1277033
1495,ChIJsxZOnVKDwFMRCY5i1VUSNdo,58.50706229999999,-117.140307
1496,ChIJ1Q8avMIcoFMR-wVlGbl0Sy8,53.3607089,-113.4304495
1497,ChIJpwJyBFgQdFMRIdN5z8nSsmU,51.79161029999999,-114.1073735
1498,ChIJL3HCv0x0cVMRB1rzzGkHf6U,50.9023877,-114.1105144
1499,ChIJVTbwLCp2cVMRdZ5GMfNNglo,50.8868222,-113.987392
1500,ChIJ9znbFDl0cVMR4BE-LcUJau0,50.9169448,-114.1063377
1501,ChIJxzFvWZr3llMRwPXgQhee5LM,56.1463103,-117.7363156
1504,ChIJR6P7NihwllMRRs8viJ7g4jI,56.537736,-117.671415
1505,ChIJRW42YLRZllMRTSfoxK90E0E,56.1893408,-117.6104879
1507,ChIJJ9lAMMLllVMR5gs6NMN79EA,56.9222159,-117.6300907
1508,ChIJJ9lAMMLllVMR5gs6NMN79EA,56.9222159,-117.6300907
1510,ChIJK46eWvWyl1MRtD3zU3m1CB8,56.0373354,-117.1330425
1511,ChIJf4vevolFllMRAWpR0OVGeZg,56.241403,-117.290019
1512,ChIJt-52BY9FllMRlVTBA3sc4XI,56.24611669999999,-117.298914
1514,ChIJyXQ61ZJFllMRmLAx40RRQiA,56.2545259,-117.290651
1517,ChIJKy4tRHtPllMRTPOXL-efrTM,56.2323403,-117.2898995
1519,ChIJQU2tm1RocVMR6UIhcsaShPQ,51.1454232,-114.2219594
1520,ChIJU9kax7djcVMRbJc-RaHtUrI,51.1369649,-113.9370987
1521,EjI4OTk5IFdlbnR3b3J0aCBBdmUgU1csIENhbGdhcnksIEFCIFQzSCAwQTksIENhbmFkYSIxEi8KFAoSCTnspAwsbHFTEZhgSLa44b1iEKdGKhQKEgm1gyH1K2xxUxEUOGPAU5HA2A,51.0584652,-114.216849
1522,ChIJj_YJdpY8oFMRUSgx33VPNb0,53.6021888,-113.4031553
1524,ChIJc1fzcqwKmFMRhnUw8AuoVhs,55.33158299999999,-115.4331334
1525,ChIJp7xcAqd6cVMRo4JMDybTaA4,51.0351952,-114.0389817
1526,ChIJtchmxySKdVMRjcc1KHbQn9A,52.9526231,-114.7954031
1527,ChIJz7jIOlssE1MRHARgM82ZmWM,50.043155,-110.6729092
1528,ChIJTUzdEGeGblMRIdT6RftfoKU,49.6769061,-112.7880195
1529,ChIJ5c4K02toC1MR4hfneoMXLtw,52.2191785,-111.9055709
1535,ChIJzVj8iXt2cVMRkkrRW0yB3mw,50.9073979,-114.0568314
1538,ChIJAyAejbYOblMRsy1CCU-wN_I,50.1268818,-113.112644
1541,ChIJHzwQNWuHblMRYrRD7nAByEo,49.7227633,-112.7902369
1542,ChIJGdTAp2LBllMRTVNhRVI_zEs,56.06959070000001,-118.3922766
1543,ChIJ48NEn9NNo1MRj3nHBAhiPcw,55.9603538,-113.8264007
1544,ChIJQQWB5AT7r1MRU0S6bzsElLI,56.4478607,-111.0461641
1545,ChIJGcvI6bPLp1MR35vT1LFGaQg,54.4406776,-110.1876973
1546,ChIJ64KAJQ7Xo1MRAh_ZSAYhR1s,54.716549,-113.2824395
1547,EiA1MSBTdCwgVmlsbmEsIEFCIFQwQSAzTDAsIENhbmFkYSIuKiwKFAoSCfN5VbYZ1KBTEfOngLkCltb-EhQKEgnfor_ZLNGgUxHyPpaWzU2e7A,54.117052,-111.924174
1550,ChIJsWXdPFygl1MRy0-Il7JL0PI,55.737768,-117.2018651
1551,ChIJF1-3YA2dn1MRLam5o-f44Qk,53.7065765,-114.1882038
1552,ChIJay6shVvTnlMRDNZEAlaVcHI,54.127181,-115.669555
1553,ChIJB48uCm93oFMR9h3ajAN1vbo,53.3675436,-112.6585353
1554,ChIJU6F5gth6cVMRTHWY-OMRb3U,51.0473242,-113.9832921
1557,ChIJJzHwyNwjoFMRpopHkA5fh74,53.563305,-113.542019
1558,ChIJveh4HfZwcVMR_WO27C4h9N4,51.00101799999999,-114.0579766
1559,ChIJ4dkdbxQJsFMRwM_y5y6WcB8,56.76114579999999,-111.4536565
1562,ChIJz5I1csZxcVMRL6oSa9b2Vq8,51.0153078,-114.1165393
1563,ChIJJXcdos-7ClMRFKORilyWC0s,53.0199237,-112.8339947
1564,ChIJb6KCzBMJsFMRGKar2DRafPY,56.7591948,-111.4581751
1568,ChIJ8_ov6auFp1MRmS_hTOuQ4uM,53.89964519999999,-110.2162899
1570,ChIJRW42YLRZllMRTSfoxK90E0E,56.1893408,-117.6104879
1572,ChIJ_c9atOtFllMRPMomfNCKANU,56.2611971,-117.2889861
1573,ChIJ9cgcII9FllMRJ9iLxliXQ44,56.245285,-117.2970501
1574,ChIJJ9lAMMLllVMR5gs6NMN79EA,56.9222159,-117.6300907
1576,ChIJZygIw1ghoFMRnHPGyrrKdgM,53.568846,-113.568273
1577,ChIJVQAUabmKn1MR15HaVeNbo-8,53.4872003,-113.6717118
1578,ChIJJXRFCBgcoFMRPlq_FSaT-Q4,53.4134049,-113.4610343
1579,ChIJI3Lrjd1xcVMR1e9LhVnrij0,51.021168,-114.1363873
1580,ChIJIwtCdLNvcVMRiblS7tQo-EE,51.05821520000001,-114.1316003
1581,ChIJJXcdos-7ClMRFKORilyWC0s,53.0199237,-112.8339947
1582,ChIJ__ItAXotoFMRLXJxv2PnTrI,53.804181,-113.647163
1584,ChIJfQm4D0M_cVMRBDuMMn0kLXw,51.1957444,-114.4994839
1585,ChIJQwocXqCSolMRT3wfDjEdYdE,55.278282,-114.7837317
1586,ChIJVVXFGWNlcVMRicRJmChZALw,51.073683,-114.0729423
1587,ChIJh_mfuUNfcVMRS4j0Kgq0IB8,51.3004895,-114.023795
1588,ChIJsZ4pXTCYcVMR40Mo2P5GTN0,50.721011,-113.9852512
1591,ChIJt58PmVpwcVMRfUjkAMVhWc0,51.0077214,-114.0712261
1592,ChIJhaAHfdoXoFMRJRtxcTXnKw0,53.5347051,-113.3272657
1595,ChIJwWmIjnl2cVMRM7gH9FqMDlo,50.9033282,-114.0572373
1596,EjA0MzA3IDEzMCBBdmUgU0UgIzQ2LCBDYWxnYXJ5LCBBQiBUMlogNFk1LCBDYW5hZGEiHhocChYKFAoSCf9muWKdd3FTEcuXGiIQAy8BEgI0Ng,50.9301318,-113.9716621
1597,ChIJAQBAIJVfcVMR7dbihGa2P1Y,51.260127,-113.9942357
